pair,direction,entry_date,exit_date,entry_price1,entry_price2,exit_price1,exit_price2,entry_zscore,exit_zscore,notional,hold_days,gross_pnl,total_costs,net_pnl,exit_reason
QQQ_QQQM,SHORT_L1,2024-01-22,2024-01-23,416.5979,171.2806,418.3265,172.0403,1.602,-0.288,189055.24,1,-441.27,211.82,-653.09,reversion
QQQ_QQQM,SHORT_L1,2024-01-24,2024-02-06,420.6479,172.948,422.3865,173.688,1.577,0.113,210636.99,13,-501.66,236.01,-737.67,reversion
QQQ_QQQM,SHORT_L1,2024-01-25,2024-02-06,421.1616,173.1454,422.3865,173.688,1.611,0.113,209809.2,12,-340.86,235.08,-575.94,reversion
QQQ_QQQM,SHORT_L1,2024-02-29,2024-03-05,433.6577,178.2759,430.7436,177.1116,1.687,-0.28,167680.49,5,677.54,187.87,489.67,reversion
QQQ_QQQM,LONG_L1,2024-03-01,2024-03-05,440.1871,181.0286,430.7436,177.1116,-1.846,-0.28,184693.76,4,-2314.76,206.94,-2521.7,reversion
QQQ_QQQM,SHORT_L1,2024-03-04,2024-03-05,438.6165,180.3182,430.7436,177.1116,1.649,-0.28,181567.23,1,1934.74,203.43,1731.31,reversion
QQQ_QQQM,LONG_L1,2024-03-27,2024-04-02,439.9977,180.9736,436.3181,179.4216,-2.032,-0.182,192002.09,6,-926.24,215.13,-1141.37,reversion
QQQ_QQQM,SHORT_L1,2024-04-30,2024-05-01,419.9776,172.6797,416.9409,171.4637,1.998,0.002,164192.55,1,711.39,183.96,527.43,reversion
QQQ_QQQM,LONG_L1,2024-05-29,2024-06-07,451.4816,185.7285,457.9308,188.3482,-2.306,0.295,221299.37,9,1879.84,247.96,1631.88,reversion
QQQ_QQQM,LONG_L1,2024-05-31,2024-06-07,445.8139,183.7415,457.9308,188.3482,-4.18,0.295,250425.41,7,4225.34,280.6,3944.74,reversion
QQQ_QQQM,SHORT_L1,2024-09-10,2024-09-12,454.3986,186.8715,468.8233,192.852,2.501,0.242,129771.83,2,-2409.28,145.39,-2554.67,reversion
QQQ_QQQM,SHORT_L1,2024-09-11,2024-09-12,464.2661,190.9014,468.8233,192.852,2.454,0.242,128640.16,1,-722.21,144.12,-866.33,reversion
QQQ_QQQM,LONG_L1,2024-10-10,2024-10-15,488.6991,201.077,486.9729,200.3333,-1.919,-0.15,212288.71,5,-427.12,237.86,-664.98,reversion
QQQ_QQQM,LONG_L1,2024-10-23,2024-10-24,484.5025,199.3416,488.4313,200.9282,-1.749,0.144,247122.59,1,1195.1,276.9,918.2,reversion
QQQ_QQQM,SHORT_L1,2024-12-16,2024-12-23,533.9191,219.6605,519.5764,213.7929,2.488,-0.261,204256.52,7,3248.42,228.86,3019.56,reversion
QQQ_QQQM,SHORT_L1,2024-12-19,2024-12-23,510.1087,209.8531,519.5764,213.7929,1.579,-0.261,162181.8,4,-1759.21,181.71,-1940.92,reversion
